symbol,name,type,region,
600106,重庆路桥,stock,sh,
600163,中闽能源,stock,sh,
603713,密尔克卫,stock,sh,
601339,百隆东方,stock,sh,
600200,江苏吴中,stock,sh,
600812,华北制药,stock,sh,
688690,纳微科技,stock,sh,
601619,嘉泽新能,stock,sh,
600567,山鹰国际,stock,sh,
600059,古越龙山,stock,sh,
600110,诺德股份,stock,sh,
603323,苏农银行,stock,sh,
600876,凯盛新能,stock,sh,
601678,滨化股份,stock,sh,
603960,克来机电,stock,sh,
603162,海通发展,stock,sh,
600226,亨通股份,stock,sh,
600158,中体产业,stock,sh,
603267,鸿远电子,stock,sh,
688321,微芯生物,stock,sh,
601208,东材科技,stock,sh,
603530,神马电力,stock,sh,
688505,复旦张江,stock,sh,
603057,紫燕食品,stock,sh,
600903,贵州燃气,stock,sh,
600682,南京新百,stock,sh,
688300,联瑞新材,stock,sh,
601890,亚星锚链,stock,sh,
600654,中安科,stock,sh,
600987,航民股份,stock,sh,
605118,力鼎光电,stock,sh,
688332,中科蓝讯,stock,sh,
603219,富佳股份,stock,sh,
600403,大有能源,stock,sh,
600252,中恒集团,stock,sh,
688236,春立医疗,stock,sh,
600509,天富能源,stock,sh,
600094,大名城,stock,sh,
600210,紫江企业,stock,sh,
603075,热威股份,stock,sh,
688270,臻镭科技,stock,sh,
688389,普门科技,stock,sh,
600449,宁夏建材,stock,sh,
605108,同庆楼,stock,sh,
600986,浙文互联,stock,sh,
603071,物产环能,stock,sh,
688183,生益电子,stock,sh,
601606,长城军工,stock,sh,
603877,太平鸟,stock,sh,
600138,中青旅,stock,sh,
688212,澳华内镜,stock,sh,
688116,天奈科技,stock,sh,
600894,广日股份,stock,sh,
603153,上海建科,stock,sh,
600966,博汇纸业,stock,sh,
603508,思维列控,stock,sh,
603977,国泰集团,stock,sh,
603855,华荣股份,stock,sh,
688232,新点软件,stock,sh,
603227,雪峰科技,stock,sh,
600151,航天机电,stock,sh,
600370,三房巷,stock,sh,
600550,保变电气,stock,sh,
600645,中源协和,stock,sh,
600604,市北高新,stock,sh,
688018,乐鑫科技,stock,sh,
688652,京仪装备,stock,sh,
688543,国科军工,stock,sh,
600169,太原重工,stock,sh,
603992,松霖科技,stock,sh,
600313,农发种业,stock,sh,
688658,悦康药业,stock,sh,
603466,风语筑,stock,sh,
600746,江苏索普,stock,sh,
688141,杰华特,stock,sh,
688197,首药控股,stock,sh,
688128,中国电研,stock,sh,
600125,铁龙物流,stock,sh,
600664,哈药股份,stock,sh,
603368,柳药集团,stock,sh,
601003,柳钢股份,stock,sh,
600810,神马股份,stock,sh,
688048,长光华芯,stock,sh,
688305,科德数控,stock,sh,
688167,炬光科技,stock,sh,
601015,陕西黑猫,stock,sh,
688586,江航装备,stock,sh,
603178,圣龙股份,stock,sh,
600531,豫光金铅,stock,sh,
603348,文灿股份,stock,sh,
605339,南侨食品,stock,sh,
605222,起帆电缆,stock,sh,
688372,伟测科技,stock,sh,
603801,志邦家居,stock,sh,
603119,浙江荣泰,stock,sh,
600866,星湖科技,stock,sh,
601089,福元医药,stock,sh,
603026,石大胜华,stock,sh,
600643,爱建集团,stock,sh,
600366,宁波韵升,stock,sh,
603169,兰石重装,stock,sh,
600084,中信尼雅,stock,sh,
600589,广东榕泰,stock,sh,
605555,德昌股份,stock,sh,
688626,翔宇医疗,stock,sh,
688066,航天宏图,stock,sh,
603299,苏盐井神,stock,sh,
600478,科力远,stock,sh,
688262,国芯科技,stock,sh,
603118,共进股份,stock,sh,
688003,天准科技,stock,sh,
688383,新益昌,stock,sh,
603698,航天工程,stock,sh,
603328,依顿电子,stock,sh,
601886,江河集团,stock,sh,
600734,实达集团,stock,sh,
688182,灿勤科技,stock,sh,
600882,妙可蓝多,stock,sh,
601515,东峰集团,stock,sh,
600053,九鼎投资,stock,sh,
601065,江盐集团,stock,sh,
601226,华电科工,stock,sh,
603989,艾华集团,stock,sh,
603031,安孚科技,stock,sh,
600075,新疆天业,stock,sh,
600841,动力新科,stock,sh,
600345,长江通信,stock,sh,
688562,航天软件,stock,sh,
600818,中路股份,stock,sh,
600105,永鼎股份,stock,sh,
601020,华钰矿业,stock,sh,
603667,五洲新春,stock,sh,
603256,宏和科技,stock,sh,
600851,海欣股份,stock,sh,
688707,振华新材,stock,sh,
603663,三祥新材,stock,sh,
600035,楚天高速,stock,sh,
603668,天马科技,stock,sh,
688598,金博股份,stock,sh,
603583,捷昌驱动,stock,sh,
688403,汇成股份,stock,sh,
603859,能科科技,stock,sh,
688091,上海谊众,stock,sh,
605005,合兴股份,stock,sh,
688206,概伦电子,stock,sh,
603711,香飘飘,stock,sh,
688766,普冉股份,stock,sh,
605377,华旺科技,stock,sh,
600751,海航科技,stock,sh,
688776,国光电气,stock,sh,
603135,中重科技,stock,sh,
688621,阳光诺和,stock,sh,
688339,亿华通,stock,sh,
688559,海目星,stock,sh,
688337,普源精电,stock,sh,
603306,华懋科技,stock,sh,
600477,杭萧钢构,stock,sh,
603719,良品铺子,stock,sh,
603629,利通电子,stock,sh,
600376,首开股份,stock,sh,
600742,一汽富维,stock,sh,
688552,航天南湖,stock,sh,
688513,苑东生物,stock,sh,
603609,禾丰股份,stock,sh,
688380,中微半导,stock,sh,
603050,科林电气,stock,sh,
688488,艾迪药业,stock,sh,
600576,祥源文旅,stock,sh,
603367,辰欣药业,stock,sh,
600251,冠农股份,stock,sh,
603123,翠微股份,stock,sh,
603612,索通发展,stock,sh,
603708,家家悦,stock,sh,
603383,顶点软件,stock,sh,
600217,中再资环,stock,sh,
603439,贵州三力,stock,sh,
603687,大胜达,stock,sh,
601388,怡球资源,stock,sh,
600983,惠而浦,stock,sh,
688677,海泰新光,stock,sh,
600189,泉阳泉,stock,sh,
600611,大众交通,stock,sh,
688388,嘉元科技,stock,sh,
603489,八方股份,stock,sh,
600619,海立股份,stock,sh,
603002,宏昌电子,stock,sh,
603008,喜临门,stock,sh,
688627,精智达,stock,sh,
688697,纽威数控,stock,sh,
603636,南威软件,stock,sh,
600551,时代出版,stock,sh,
603193,润本股份,stock,sh,
688429,时创能源,stock,sh,
603680,今创集团,stock,sh,
603093,南华期货,stock,sh,
600081,东风科技,stock,sh,
688696,极米科技,stock,sh,
600490,鹏欣资源,stock,sh,
600429,三元股份,stock,sh,
688095,福昕软件,stock,sh,
603170,宝立食品,stock,sh,
603408,建霖家居,stock,sh,
600410,华胜天成,stock,sh,
688031,星环科技,stock,sh,
605016,百龙创园,stock,sh,
688298,东方生物,stock,sh,
603566,普莱柯,stock,sh,
603191,望变电气,stock,sh,
600178,东安动力,stock,sh,
600525,长园集团,stock,sh,
688225,亚信安全,stock,sh,
601588,北辰实业,stock,sh,
603229,奥翔药业,stock,sh,
688515,裕太微,stock,sh,
603661,恒林股份,stock,sh,
600609,金杯汽车,stock,sh,
600724,宁波富达,stock,sh,
603303,得邦照明,stock,sh,
600268,国电南自,stock,sh,
688609,九联科技,stock,sh,
603060,国检集团,stock,sh,
600610,中毅达,stock,sh,
600360,ST华微,stock,sh,
603107,上海汽配,stock,sh,
600744,华银电力,stock,sh,
688601,力芯微,stock,sh,
688486,龙迅股份,stock,sh,
603035,常熟汽饰,stock,sh,
603587,地素时尚,stock,sh,
603718,海利生物,stock,sh,
600400,红豆股份,stock,sh,
605009,豪悦护理,stock,sh,
600797,浙大网新,stock,sh,
603223,恒通股份,stock,sh,
688158,优刻得,stock,sh,
600804,*ST鹏博,stock,sh,
600973,宝胜股份,stock,sh,
603099,长白山,stock,sh,
600713,南京医药,stock,sh,
603187,海容冷链,stock,sh,
688102,斯瑞新材,stock,sh,
605319,无锡振华,stock,sh,
600425,青松建化,stock,sh,
603995,甬金股份,stock,sh,
688315,诺禾致源,stock,sh,
688496,清越科技,stock,sh,
600860,京城股份,stock,sh,
688382,益方生物,stock,sh,
688252,天德钰,stock,sh,
688507,索辰科技,stock,sh,
688535,华海诚科,stock,sh,
603918,金桥信息,stock,sh,
688502,茂莱光学,stock,sh,
688392,骄成超声,stock,sh,
600748,上实发展,stock,sh,
603848,好太太,stock,sh,
600073,光明肉业,stock,sh,
688033,天宜上佳,stock,sh,
600389,江山股份,stock,sh,
603018,华设集团,stock,sh,
601968,宝钢包装,stock,sh,
600811,东方集团,stock,sh,
688553,汇宇制药,stock,sh,
603569,长久物流,stock,sh,
605266,健之佳,stock,sh,
600284,浦东建设,stock,sh,
688112,鼎阳科技,stock,sh,
688209,英集芯,stock,sh,
605050,福然德,stock,sh,
600353,旭光电子,stock,sh,
603082,北自科技,stock,sh,
601566,九牧王,stock,sh,
603113,金能科技,stock,sh,
600691,阳煤化工,stock,sh,
688653,康希通信,stock,sh,
600828,茂业商业,stock,sh,
603181,皇马科技,stock,sh,
600569,安阳钢铁,stock,sh,
688202,美迪西,stock,sh,
688268,华特气体,stock,sh,
688698,伟创电气,stock,sh,
605056,咸亨国际,stock,sh,
601133,柏诚股份,stock,sh,
605007,五洲特纸,stock,sh,
600571,信雅达,stock,sh,
688410,山外山,stock,sh,
688261,东微半导,stock,sh,
600496,精工钢构,stock,sh,
603009,北特科技,stock,sh,
603212,赛伍技术,stock,sh,
605300,佳禾食品,stock,sh,
605305,中际联合,stock,sh,
603396,金辰股份,stock,sh,
603069,海汽集团,stock,sh,
603357,设计总院,stock,sh,
688275,万润新能,stock,sh,
600180,瑞茂通,stock,sh,
603344,星德胜,stock,sh,
600207,安彩高科,stock,sh,
600715,*ST文投,stock,sh,
603511,爱慕股份,stock,sh,
600391,航发科技,stock,sh,
603111,康尼机电,stock,sh,
600789,鲁抗医药,stock,sh,
688531,日联科技,stock,sh,
688306,均普智能,stock,sh,
600229,城市传媒,stock,sh,
603936,博敏电子,stock,sh,
600468,百利电气,stock,sh,
605183,确成股份,stock,sh,
600897,厦门空港,stock,sh,
603950,长源东谷,stock,sh,
603010,万盛股份,stock,sh,
605196,华通线缆,stock,sh,
688046,药康生物,stock,sh,
601700,风范股份,stock,sh,
603004,鼎龙科技,stock,sh,
603666,亿嘉和,stock,sh,
600881,亚泰集团,stock,sh,
600981,汇鸿集团,stock,sh,
603301,振德医疗,stock,sh,
603906,龙蟠科技,stock,sh,
603032,德新科技,stock,sh,
603516,淳中科技,stock,sh,
600278,东方创业,stock,sh,
600605,汇通能源,stock,sh,
605186,健麾信息,stock,sh,
603738,泰晶科技,stock,sh,
600340,华夏幸福,stock,sh,
603773,沃格光电,stock,sh,
688222,成都先导,stock,sh,
688687,凯因科技,stock,sh,
600343,航天动力,stock,sh,
600790,轻纺城,stock,sh,
600501,航天晨光,stock,sh,
603230,内蒙新华,stock,sh,
603125,常青科技,stock,sh,
688151,华强科技,stock,sh,
600308,华泰股份,stock,sh,
600736,苏州高新,stock,sh,
603098,森特股份,stock,sh,
600825,新华传媒,stock,sh,
601929,吉视传媒,stock,sh,
600071,凤凰光学,stock,sh,
603938,三孚股份,stock,sh,
688401,路维光电,stock,sh,
688131,皓元医药,stock,sh,
688173,希荻微,stock,sh,
600510,黑牡丹,stock,sh,
688165,埃夫特,stock,sh,
603270,金帝股份,stock,sh,
600686,金龙汽车,stock,sh,
600433,冠豪高新,stock,sh,
603273,天元智能,stock,sh,
603275,众辰科技,stock,sh,
605098,行动教育,stock,sh,
600939,重庆建工,stock,sh,
600108,亚盛集团,stock,sh,
688685,迈信林,stock,sh,
603291,联合水务,stock,sh,
688668,鼎通科技,stock,sh,
688035,德邦科技,stock,sh,
603070,万控智造,stock,sh,
605337,李子园,stock,sh,
603360,百傲化学,stock,sh,
688512,慧智微,stock,sh,
603313,梦百合,stock,sh,
600537,亿晶光电,stock,sh,
600880,博瑞传播,stock,sh,
603112,华翔股份,stock,sh,
603322,超讯通信,stock,sh,
600629,华建集团,stock,sh,
603598,引力传媒,stock,sh,
603375,盛景微,stock,sh,
603595,东尼电子,stock,sh,
688378,奥来德,stock,sh,
688519,南亚新材,stock,sh,
603889,新澳股份,stock,sh,
603896,寿仙谷,stock,sh,
688569,铁科轨道,stock,sh,
688591,泰凌微,stock,sh,
603878,武进不锈,stock,sh,
603611,诺力股份,stock,sh,
603528,多伦科技,stock,sh,
600846,同济科技,stock,sh,
688660,电气风电,stock,sh,
603867,新化股份,stock,sh,
600231,凌钢股份,stock,sh,
600990,四创电子,stock,sh,
603721,中广天择,stock,sh,
605369,拱东医疗,stock,sh,
600698,湖南天雁,stock,sh,
603078,江化微,stock,sh,
688023,安恒信息,stock,sh,
600190,ST锦港,stock,sh,
603203,快克智能,stock,sh,
600212,绿能慧充,stock,sh,
600162,香江控股,stock,sh,
688313,仕佳光子,stock,sh,
600694,大商股份,stock,sh,
603590,康辰药业,stock,sh,
600184,光电股份,stock,sh,
600681,百川能源,stock,sh,
600368,五洲交通,stock,sh,
605199,葫芦娃,stock,sh,
688239,航宇科技,stock,sh,
600279,重庆港,stock,sh,
688518,联赢激光,stock,sh,
600326,西藏天路,stock,sh,
601116,三江购物,stock,sh,
688253,英诺特,stock,sh,
603639,海利尔,stock,sh,
603208,江山欧派,stock,sh,
688205,德科立,stock,sh,
605376,博迁新材,stock,sh,
688376,美埃科技,stock,sh,
600936,广西广电,stock,sh,
601011,宝泰隆,stock,sh,
688108,赛诺医疗,stock,sh,
600679,上海凤凰,stock,sh,
603258,电魂网络,stock,sh,
603211,晋拓股份,stock,sh,
688539,高华科技,stock,sh,
603800,洪田股份,stock,sh,
600103,青山纸业,stock,sh,
600310,广西能源,stock,sh,
603998,方盛制药,stock,sh,
600351,亚宝药业,stock,sh,
688800,瑞可达,stock,sh,
688138,清溢光电,stock,sh,
600523,贵航股份,stock,sh,
688550,瑞联新材,stock,sh,
600636,国新文化,stock,sh,
603970,中农立华,stock,sh,
603003,*ST龙宇,stock,sh,
688311,盟升电子,stock,sh,
600770,综艺股份,stock,sh,
603499,翔港科技,stock,sh,
601121,宝地矿业,stock,sh,
603969,银龙股份,stock,sh,
600581,八一钢铁,stock,sh,
600590,泰豪科技,stock,sh,
600819,耀皮玻璃,stock,sh,
603758,秦安股份,stock,sh,
601579,会稽山,stock,sh,
688799,华纳药厂,stock,sh,
600822,上海物贸,stock,sh,
603105,芯能科技,stock,sh,
603206,嘉环科技,stock,sh,
603255,鼎际得,stock,sh,
603131,上海沪工,stock,sh,
600182,S佳通,stock,sh,
603421,鼎信通讯,stock,sh,
601188,龙江交通,stock,sh,
603325,博隆技术,stock,sh,
688025,杰普特,stock,sh,
688566,吉贝尔,stock,sh,
600826,兰生股份,stock,sh,
688160,步科股份,stock,sh,
688593,新相微,stock,sh,
688381,帝奥微,stock,sh,
603387,基蛋生物,stock,sh,
600203,福日电子,stock,sh,
603767,中马传动,stock,sh,
603062,麦加芯彩,stock,sh,
603363,*ST傲农,stock,sh,
688533,上声电子,stock,sh,
601008,连云港,stock,sh,
688155,先惠技术,stock,sh,
605598,上海港湾,stock,sh,
603628,清源股份,stock,sh,
688590,新致软件,stock,sh,
600479,千金药业,stock,sh,
600817,宇通重工,stock,sh,
688334,西高院,stock,sh,
600121,郑州煤电,stock,sh,
603615,茶花股份,stock,sh,
603815,交建股份,stock,sh,
601789,宁波建工,stock,sh,
600617,国新能源,stock,sh,
600300,维维股份,stock,sh,
688628,优利德,stock,sh,
605077,华康股份,stock,sh,
605228,神通科技,stock,sh,
600696,岩石股份,stock,sh,
603912,佳力图,stock,sh,
603626,科森科技,stock,sh,
603703,盛洋科技,stock,sh,
688087,英科再生,stock,sh,
600814,杭州解百,stock,sh,
688356,键凯科技,stock,sh,
688625,呈和科技,stock,sh,
600495,晋西车轴,stock,sh,
600230,沧州大化,stock,sh,
688119,中钢洛耐,stock,sh,
603067,振华股份,stock,sh,
603312,西典新能,stock,sh,
600868,梅雁吉祥,stock,sh,
603061,金海通,stock,sh,
601518,吉林高速,stock,sh,
688606,奥泰生物,stock,sh,
601199,江南水务,stock,sh,
688711,宏微科技,stock,sh,
600172,黄河旋风,stock,sh,
688293,奥浦迈,stock,sh,
600658,电子城,stock,sh,
688510,航亚科技,stock,sh,
688320,禾川科技,stock,sh,
605366,宏柏新材,stock,sh,
600620,天宸股份,stock,sh,
605179,一鸣食品,stock,sh,
688595,芯海科技,stock,sh,
688551,科威尔,stock,sh,
601599,浙文影业,stock,sh,
605277,新亚电子,stock,sh,
603081,大丰实业,stock,sh,
688359,三孚新科,stock,sh,
603929,亚翔集成,stock,sh,
688259,创耀科技,stock,sh,
688478,晶升股份,stock,sh,
688787,海天瑞声,stock,sh,
600794,保税科技,stock,sh,
688581,安杰思,stock,sh,
600708,光明地产,stock,sh,
600650,锦江在线,stock,sh,
603365,水星家纺,stock,sh,
600843,上工申贝,stock,sh,
605218,伟时电子,stock,sh,
600491,龙元建设,stock,sh,
603065,宿迁联盛,stock,sh,
688508,芯朋微,stock,sh,
603931,格林达,stock,sh,
600796,钱江生化,stock,sh,
605188,国光连锁,stock,sh,
688075,安旭生物,stock,sh,
605338,巴比食品,stock,sh,
688368,晶丰明源,stock,sh,
600488,津药药业,stock,sh,
605018,长华集团,stock,sh,
688602,康鹏科技,stock,sh,
600785,新华百货,stock,sh,
603901,永创智能,stock,sh,
603366,日出东方,stock,sh,
603890,春秋电子,stock,sh,
600982,宁波能源,stock,sh,
603520,司太立,stock,sh,
600666,奥瑞德,stock,sh,
600283,钱江水利,stock,sh,
603551,奥普科技,stock,sh,
603138,海量数据,stock,sh,
600965,福成股份,stock,sh,
600127,金健米业,stock,sh,
688459,哈铁科技,stock,sh,
688121,卓然股份,stock,sh,
600168,武汉控股,stock,sh,
688101,三达膜,stock,sh,
605399,晨光新材,stock,sh,
605138,盛泰集团,stock,sh,
600630,龙头股份,stock,sh,
688277,天智航,stock,sh,
601366,利群股份,stock,sh,
688733,壹石通,stock,sh,
600288,大恒科技,stock,sh,
605167,利柏特,stock,sh,
605089,味知香,stock,sh,
600469,风神股份,stock,sh,
600261,阳光照明,stock,sh,
603315,福鞍股份,stock,sh,
603266,天龙股份,stock,sh,
688070,纵横股份,stock,sh,
603416,信捷电气,stock,sh,
600545,卓郎智能,stock,sh,
600215,派斯林,stock,sh,
600758,辽宁能源,stock,sh,
600855,航天长峰,stock,sh,
605060,联德股份,stock,sh,
688159,有方科技,stock,sh,
600815,厦工股份,stock,sh,
600292,远达环保,stock,sh,
603199,九华旅游,stock,sh,
605299,舒华体育,stock,sh,
603052,可川科技,stock,sh,
600592,龙溪股份,stock,sh,
688157,松井股份,stock,sh,
600979,广安爱众,stock,sh,
600792,云煤能源,stock,sh,
603869,ST智知,stock,sh,
600078,澄星股份,stock,sh,
688290,景业智能,stock,sh,
603011,合锻智能,stock,sh,
688211,中科微至,stock,sh,
600526,菲达环保,stock,sh,
603085,天成自控,stock,sh,
603600,永艺股份,stock,sh,
688231,隆达股份,stock,sh,
600336,澳柯玛,stock,sh,
603167,渤海轮渡,stock,sh,
603097,江苏华辰,stock,sh,
600628,新世界,stock,sh,
600626,申达股份,stock,sh,
603006,联明股份,stock,sh,
605158,华达新材,stock,sh,
603158,腾龙股份,stock,sh,
603213,镇洋发展,stock,sh,
603239,浙江仙通,stock,sh,
688458,美芯晟,stock,sh,
688219,会通股份,stock,sh,
603200,上海洗霸,stock,sh,
603155,新亚强,stock,sh,
688085,三友医疗,stock,sh,
600706,曲江文旅,stock,sh,
603689,皖天然气,stock,sh,
603399,永杉锂业,stock,sh,
600337,美克家居,stock,sh,
688680,海优新材,stock,sh,
600676,交运股份,stock,sh,
603037,凯众股份,stock,sh,
603610,麒盛科技,stock,sh,
688371,菲沃泰,stock,sh,
688665,四方光电,stock,sh,
600228,返利科技,stock,sh,
603558,健盛集团,stock,sh,
688588,凌志软件,stock,sh,
688059,华锐精密,stock,sh,
688391,钜泉科技,stock,sh,
688399,硕世生物,stock,sh,
601010,文峰股份,stock,sh,
603373,安邦护卫,stock,sh,
600853,龙建股份,stock,sh,
601368,绿城水务,stock,sh,
688176,亚虹医药,stock,sh,
603886,元祖股份,stock,sh,
603237,五芳斋,stock,sh,
600984,建设机械,stock,sh,
688579,山大地纬,stock,sh,
603166,福达股份,stock,sh,
603809,豪能股份,stock,sh,
600756,浪潮软件,stock,sh,
688238,和元生物,stock,sh,
688247,宣泰医药,stock,sh,
688230,芯导科技,stock,sh,
603727,博迈科,stock,sh,
600616,金枫酒业,stock,sh,
688576,西山科技,stock,sh,
603209,兴通股份,stock,sh,
600238,海南椰岛,stock,sh,
600798,宁波海运,stock,sh,
688353,华盛锂电,stock,sh,
605388,均瑶健康,stock,sh,
603168,莎普爱思,stock,sh,
688719,爱科赛博,stock,sh,
605088,冠盛股份,stock,sh,
605133,嵘泰股份,stock,sh,
600829,人民同泰,stock,sh,
603660,苏州科达,stock,sh,
688489,三未信安,stock,sh,
688418,震有科技,stock,sh,
600558,大西洋,stock,sh,
688084,晶品特装,stock,sh,
603897,长城科技,stock,sh,
603757,大元泵业,stock,sh,
600237,铜峰电子,stock,sh,
605128,上海沿浦,stock,sh,
600187,国中水务,stock,sh,
603136,天目湖,stock,sh,
605286,同力日升,stock,sh,
688358,祥生医疗,stock,sh,
603186,华正新材,stock,sh,
688246,嘉和美康,stock,sh,
688577,浙海德曼,stock,sh,
688207,格灵深瞳,stock,sh,
605180,华生科技,stock,sh,
600396,华电辽能,stock,sh,
600594,益佰制药,stock,sh,
688135,利扬芯片,stock,sh,
603777,来伊份,stock,sh,
605289,罗曼股份,stock,sh,
603722,阿科力,stock,sh,
603386,骏亚科技,stock,sh,
603126,中材节能,stock,sh,
688269,凯立新材,stock,sh,
603861,白云电器,stock,sh,
601002,晋亿实业,stock,sh,
603507,振江股份,stock,sh,
600367,红星发展,stock,sh,
605006,山东玻纤,stock,sh,
688093,世华科技,stock,sh,
688373,盟科药业,stock,sh,
603676,卫信康,stock,sh,
688103,国力股份,stock,sh,
603686,福龙马,stock,sh,
688618,三旺通信,stock,sh,
600683,京投发展,stock,sh,
603231,索宝蛋白,stock,sh,
600327,大东方,stock,sh,
600257,大湖股份,stock,sh,
603916,苏博特,stock,sh,
601999,出版传媒,stock,sh,
605268,王力安防,stock,sh,
600560,金自天正,stock,sh,
600824,益民集团,stock,sh,
603956,威派格,stock,sh,
688287,ST观典,stock,sh,
688267,中触媒,stock,sh,
603189,网达软件,stock,sh,
603580,艾艾精工,stock,sh,
600784,鲁银投资,stock,sh,
600960,渤海汽车,stock,sh,
600805,悦达投资,stock,sh,
688319,欧林生物,stock,sh,
603319,湘油泵,stock,sh,
688133,泰坦科技,stock,sh,
688152,麒麟信安,stock,sh,
600503,华丽家族,stock,sh,
603278,大业股份,stock,sh,
601113,华鼎股份,stock,sh,
600218,全柴动力,stock,sh,
688623,双元科技,stock,sh,
603922,金鸿顺,stock,sh,
688648,中邮科技,stock,sh,
600239,云南城投,stock,sh,
603012,创力集团,stock,sh,
603618,杭电股份,stock,sh,
600622,光大嘉宝,stock,sh,
603535,嘉诚国际,stock,sh,
603601,再升科技,stock,sh,
688716,中研股份,stock,sh,
600135,乐凯胶片,stock,sh,
603999,读者传媒,stock,sh,
600227,赤天化,stock,sh,
603030,全筑股份,stock,sh,
603109,神驰机电,stock,sh,
603088,宁波精达,stock,sh,
688258,卓易信息,stock,sh,
603339,四方科技,stock,sh,
600255,鑫科材料,stock,sh,
688365,光云科技,stock,sh,
688330,宏力达,stock,sh,
603058,永吉股份,stock,sh,
688416,恒烁股份,stock,sh,
600512,腾达建设,stock,sh,
600613,神奇制药,stock,sh,
600318,新力金融,stock,sh,
688377,迪威尔,stock,sh,
603222,济民健康,stock,sh,
688195,腾景科技,stock,sh,
603180,金牌家居,stock,sh,
688620,安凯微,stock,sh,
603110,东方材料,stock,sh,
603068,博通集成,stock,sh,
688398,赛特新材,stock,sh,
688233,神工股份,stock,sh,
603948,建业股份,stock,sh,
688580,伟思医疗,stock,sh,
603633,徕木股份,stock,sh,
600280,中央商场,stock,sh,
605588,冠石科技,stock,sh,
688661,和林微纳,stock,sh,
600834,申通地铁,stock,sh,
600520,文一科技,stock,sh,
600725,云维股份,stock,sh,
688049,炬芯科技,stock,sh,
688283,坤恒顺维,stock,sh,
603066,音飞储存,stock,sh,
688201,信安世纪,stock,sh,
688299,长阳科技,stock,sh,
688228,开普云,stock,sh,
603648,畅联股份,stock,sh,
603527,众源新材,stock,sh,
688079,美迪凯,stock,sh,
688039,当虹科技,stock,sh,
688073,毕得医药,stock,sh,
600844,丹化科技,stock,sh,
600593,大连圣亚,stock,sh,
603215,比依股份,stock,sh,
600293,三峡新材,stock,sh,
600731,湖南海利,stock,sh,
601177,杭齿前进,stock,sh,
600113,浙江东日,stock,sh,
603759,海天股份,stock,sh,
603217,元利科技,stock,sh,
603987,康德莱,stock,sh,
603990,麦迪科技,stock,sh,
688499,利元亨,stock,sh,
603015,弘讯科技,stock,sh,
688699,明微电子,stock,sh,
603165,荣晟环保,stock,sh,
688695,中创股份,stock,sh,
605166,聚合顺,stock,sh,
688292,浩瀚深度,stock,sh,
605378,野马电池,stock,sh,
688529,豪森智能,stock,sh,
600052,东望时代,stock,sh,
603519,立霸股份,stock,sh,
688061,灿瑞科技,stock,sh,
688136,科兴制药,stock,sh,
605136,丽人丽妆,stock,sh,
600579,克劳斯,stock,sh,
600738,丽尚国潮,stock,sh,
601086,国芳集团,stock,sh,
603949,雪龙集团,stock,sh,
600992,贵绳股份,stock,sh,
688117,圣诺生物,stock,sh,
688308,欧科亿,stock,sh,
600419,天润乳业,stock,sh,
688636,智明达,stock,sh,
603309,维力医疗,stock,sh,
688435,英方软件,stock,sh,
688244,永信至诚,stock,sh,
600653,申华控股,stock,sh,
688357,建龙微纳,stock,sh,
688720,艾森股份,stock,sh,
603518,锦泓集团,stock,sh,
603429,集友股份,stock,sh,
603967,中创物流,stock,sh,
603380,易德龙,stock,sh,
600136,ST明诚,stock,sh,
603665,康隆达,stock,sh,
600624,复旦复华,stock,sh,
605066,天正电气,stock,sh,
688143,长盈通,stock,sh,
600382,广东明珠,stock,sh,
603823,百合花,stock,sh,
688786,悦安新材,stock,sh,
600644,乐山电力,stock,sh,
600152,维科技术,stock,sh,
603768,常青股份,stock,sh,
688057,金达莱,stock,sh,
688162,巨一科技,stock,sh,
600800,渤海化学,stock,sh,
603190,亚通精工,stock,sh,
603933,睿能科技,stock,sh,
603173,福斯达,stock,sh,
603803,瑞斯康达,stock,sh,
688480,赛恩斯,stock,sh,
688015,交控科技,stock,sh,
600101,明星电力,stock,sh,
600668,尖峰集团,stock,sh,
600467,好当家,stock,sh,
603982,泉峰汽车,stock,sh,
688788,科思科技,stock,sh,
688010,福光股份,stock,sh,
600375,*ST汉马,stock,sh,
600439,瑞贝卡,stock,sh,
601218,吉鑫科技,stock,sh,
603106,恒银科技,stock,sh,
688589,力合微,stock,sh,
600831,ST广网,stock,sh,
605162,新中港,stock,sh,
605389,长龄液压,stock,sh,
603788,宁波高发,stock,sh,
603095,越剑智能,stock,sh,
603333,尚纬股份,stock,sh,
688317,之江生物,stock,sh,
600381,ST春天,stock,sh,
688280,精进电动,stock,sh,
688210,统联精密,stock,sh,
601956,东贝集团,stock,sh,
603020,爱普股份,stock,sh,
688260,昀冢科技,stock,sh,
600661,昂立教育,stock,sh,
603276,恒兴新材,stock,sh,
688053,思科瑞,stock,sh,
603808,歌力思,stock,sh,
605086,龙高股份,stock,sh,
600693,东百集团,stock,sh,
688509,正元地信,stock,sh,
600130,波导股份,stock,sh,
603324,盛剑科技,stock,sh,
603779,威龙股份,stock,sh,
600830,香溢融通,stock,sh,
688663,新风光,stock,sh,
600222,太龙药业,stock,sh,
603966,法兰泰克,stock,sh,
603898,好莱客,stock,sh,
688196,卓越新能,stock,sh,
600354,敦煌种业,stock,sh,
600743,华远地产,stock,sh,
603076,乐惠国际,stock,sh,
603701,德宏股份,stock,sh,
600769,祥龙电业,stock,sh,
